year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,divert_rate,date,delay_category
2025,1,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",715,210,34.42,15.3,89.77,0.0,70.5,9,2,15510.0,2372.0,1625.0,4838.0,0.0,6675.0,0.2937062937062937,0.012587412587412588,0.002797202797202797,2025-01-01,poor
2025,1,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",28,7,4.53,1.0,0.49,0.0,0.98,0,1,418.0,226.0,16.0,22.0,0.0,154.0,0.25,0.0,0.03571428571428571,2025-01-01,poor
2025,1,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",105,25,6.59,3.46,4.78,0.0,10.16,0,0,2118.0,522.0,600.0,184.0,0.0,812.0,0.23809523809523808,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",654,132,28.94,10.04,52.65,0.0,40.37,4,0,9411.0,2171.0,2514.0,1916.0,0.0,2810.0,0.2018348623853211,0.0061162079510703364,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",114,26,8.9,0.5,3.86,0.0,12.74,1,0,2481.0,469.0,323.0,183.0,0.0,1506.0,0.22807017543859648,0.008771929824561403,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",27,3,0.38,0.0,0.0,0.0,2.63,0,0,93.0,15.0,0.0,0.0,0.0,78.0,0.1111111111111111,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",37,4,0.87,1.0,2.0,0.0,0.13,0,0,384.0,156.0,162.0,43.0,0.0,23.0,0.10810810810810811,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",15,2,1.0,0.0,1.0,0.0,0.0,0,0,68.0,20.0,0.0,48.0,0.0,0.0,0.13333333333333333,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",14,4,0.0,1.0,1.96,0.0,1.04,0,0,364.0,0.0,193.0,127.0,0.0,44.0,0.2857142857142857,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",128,52,12.02,0.54,6.28,0.0,33.16,0,0,6248.0,2713.0,20.0,282.0,0.0,3233.0,0.40625,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",38,9,3.66,0.93,2.42,0.8,1.2,0,1,879.0,282.0,104.0,255.0,68.0,170.0,0.23684210526315788,0.0,0.02631578947368421,2025-01-01,poor
2025,1,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",70,11,5.95,1.0,2.14,0.0,1.91,0,0,619.0,261.0,48.0,87.0,0.0,223.0,0.15714285714285714,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",27,3,0.22,0.73,0.09,0.0,1.96,0,0,187.0,20.0,16.0,2.0,0.0,149.0,0.1111111111111111,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",21,8,1.25,0.85,4.16,0.0,1.74,1,0,604.0,97.0,90.0,288.0,0.0,129.0,0.38095238095238093,0.047619047619047616,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",5,2,1.0,0.0,0.56,0.0,0.44,0,0,47.0,22.0,0.0,14.0,0.0,11.0,0.4,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9,1,0.35,0.0,0.65,0.0,0.0,0,0,43.0,15.0,0.0,28.0,0.0,0.0,0.1111111111111111,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",69,15,1.14,1.22,1.82,0.0,10.82,4,1,2394.0,48.0,493.0,65.0,0.0,1788.0,0.21739130434782608,0.057971014492753624,0.014492753623188406,2025-01-01,poor
2025,1,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",93,19,6.49,1.07,4.71,0.0,6.73,0,0,1282.0,592.0,25.0,161.0,0.0,504.0,0.20430107526881722,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",42,5,2.01,1.0,0.07,0.0,1.92,1,1,402.0,239.0,37.0,2.0,0.0,124.0,0.11904761904761904,0.023809523809523808,0.023809523809523808,2025-01-01,poor
2025,1,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",49,5,2.31,0.0,0.24,0.0,2.45,4,0,670.0,469.0,0.0,32.0,0.0,169.0,0.10204081632653061,0.08163265306122448,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",798,237,64.83,16.48,51.05,0.78,103.85,12,3,19662.0,7868.0,1851.0,2724.0,76.0,7143.0,0.29699248120300753,0.015037593984962405,0.0037593984962406013,2025-01-01,poor
2025,1,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",56,13,3.94,0.5,6.79,1.0,0.77,0,0,824.0,252.0,8.0,236.0,96.0,232.0,0.23214285714285715,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9,1,0.0,0.0,1.0,0.0,0.0,0,0,25.0,0.0,0.0,25.0,0.0,0.0,0.1111111111111111,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9,1,0.0,0.0,1.0,0.0,0.0,0,0,563.0,0.0,0.0,563.0,0.0,0.0,0.1111111111111111,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",83,23,4.28,2.66,5.64,0.0,10.42,2,2,1446.0,397.0,124.0,200.0,0.0,725.0,0.27710843373493976,0.024096385542168676,0.024096385542168676,2025-01-01,poor
2025,1,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",14,3,1.36,0.0,1.11,0.0,0.53,0,0,184.0,118.0,0.0,42.0,0.0,24.0,0.21428571428571427,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",296,75,10.83,6.0,32.34,0.45,25.38,4,1,4624.0,671.0,698.0,1364.0,9.0,1882.0,0.2533783783783784,0.013513513513513514,0.0033783783783783786,2025-01-01,poor
2025,1,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",28,2,1.0,0.0,0.0,0.0,1.0,0,0,130.0,86.0,0.0,0.0,0.0,44.0,0.07142857142857142,0.0,0.0,2025-01-01,moderate
2025,1,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",47,4,3.21,0.0,0.0,0.0,0.79,0,0,311.0,274.0,0.0,0.0,0.0,37.0,0.0851063829787234,0.0,0.0,2025-01-01,moderate
2025,1,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",53,10,1.94,1.1,5.36,0.0,1.59,0,0,472.0,230.0,38.0,139.0,0.0,65.0,0.18867924528301888,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",31,10,2.17,1.32,3.61,0.0,2.9,1,0,645.0,71.0,45.0,332.0,0.0,197.0,0.3225806451612903,0.03225806451612903,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",9,1,1.0,0.0,0.0,0.0,0.0,1,0,62.0,62.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",23,2,0.15,0.0,0.0,0.0,1.85,0,0,158.0,14.0,0.0,0.0,0.0,144.0,0.08695652173913043,0.0,0.0,2025-01-01,moderate
2025,1,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",39,8,3.19,0.0,2.45,0.0,2.35,0,0,301.0,160.0,0.0,44.0,0.0,97.0,0.20512820512820512,0.0,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",214,62,18.95,1.03,13.65,0.0,28.37,1,0,6362.0,2925.0,172.0,516.0,0.0,2749.0,0.2897196261682243,0.004672897196261682,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",50,23,8.27,1.0,4.27,0.0,9.46,1,0,1282.0,610.0,17.0,211.0,0.0,444.0,0.46,0.02,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",89,17,3.38,2.0,2.19,0.0,9.43,4,0,1870.0,533.0,76.0,76.0,0.0,1185.0,0.19101123595505617,0.0449438202247191,0.0,2025-01-01,poor
2025,1,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",52,10,2.8,0.26,4.74,0.0,2.2,0,0,774.0,293.0,5.0,315.0,0.0,161.0,0.19230769230769232,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62,11,4.53,0.0,2.97,0.0,3.5,0,1,777.0,285.0,0.0,163.0,0.0,329.0,0.1774193548387097,0.0,0.016129032258064516,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ALB,"Albany, NY: Albany International",62,16,7.07,0.0,3.1,0.0,5.83,1,0,1209.0,514.0,0.0,151.0,0.0,544.0,0.25806451612903225,0.016129032258064516,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",22,5,1.63,0.0,2.02,0.0,1.35,3,0,241.0,130.0,0.0,47.0,0.0,64.0,0.22727272727272727,0.13636363636363635,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62,15,2.89,0.0,4.88,0.0,7.23,0,0,1058.0,197.0,0.0,209.0,0.0,652.0,0.24193548387096775,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,13,2.61,0.0,1.14,0.0,9.25,2,0,1279.0,237.0,0.0,140.0,0.0,902.0,0.20967741935483872,0.03225806451612903,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Burlington International",47,9,3.1,0.0,2.5,0.0,3.4,1,0,910.0,323.0,0.0,86.0,0.0,501.0,0.19148936170212766,0.02127659574468085,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",78,22,6.46,0.66,3.18,0.0,11.7,3,0,1822.0,334.0,39.0,172.0,0.0,1277.0,0.28205128205128205,0.038461538461538464,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",6,3,1.7,0.0,0.97,0.0,0.33,1,0,237.0,168.0,0.0,40.0,0.0,29.0,0.5,0.16666666666666666,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",33,6,1.37,0.0,1.62,0.0,3.0,3,0,643.0,48.0,0.0,146.0,0.0,449.0,0.18181818181818182,0.09090909090909091,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01,good
2025,1,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",53,10,1.12,0.0,3.86,0.0,5.02,1,1,492.0,39.0,0.0,158.0,0.0,295.0,0.18867924528301888,0.018867924528301886,0.018867924528301886,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",138,26,8.38,0.0,8.36,0.0,9.26,16,0,1415.0,483.0,0.0,284.0,0.0,648.0,0.18840579710144928,0.11594202898550725,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",17,7,0.32,0.0,4.32,0.0,2.37,2,0,238.0,14.0,0.0,117.0,0.0,107.0,0.4117647058823529,0.11764705882352941,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",234,53,13.85,0.0,17.54,0.0,21.62,17,1,4281.0,1064.0,0.0,920.0,0.0,2297.0,0.2264957264957265,0.07264957264957266,0.004273504273504274,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",23,7,1.84,0.0,1.5,0.0,3.66,2,0,674.0,151.0,0.0,74.0,0.0,449.0,0.30434782608695654,0.08695652173913043,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",52,15,8.32,0.39,4.01,0.0,2.28,2,0,1011.0,614.0,13.0,162.0,0.0,222.0,0.28846153846153844,0.038461538461538464,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1194,298,51.88,5.66,127.36,0.0,113.1,58,1,26032.0,4855.0,589.0,7466.0,0.0,13122.0,0.24958123953098826,0.048576214405360134,0.0008375209380234506,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",30,7,2.19,0.0,1.69,0.0,3.12,1,0,547.0,175.0,0.0,50.0,0.0,322.0,0.23333333333333334,0.03333333333333333,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",37,10,2.42,0.0,2.59,0.0,5.0,1,0,399.0,67.0,0.0,77.0,0.0,255.0,0.2702702702702703,0.02702702702702703,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",3,1,0.01,0.0,0.0,0.0,0.99,1,0,143.0,2.0,0.0,0.0,0.0,141.0,0.3333333333333333,0.3333333333333333,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",140,32,9.2,1.39,8.9,0.0,12.51,6,0,3514.0,1094.0,219.0,339.0,0.0,1862.0,0.22857142857142856,0.04285714285714286,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",58,15,3.15,0.0,3.66,0.0,8.19,3,0,1906.0,307.0,0.0,217.0,0.0,1382.0,0.25862068965517243,0.05172413793103448,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",450,92,25.17,1.49,45.09,0.0,20.26,24,1,7008.0,2365.0,268.0,2350.0,0.0,2025.0,0.20444444444444446,0.05333333333333334,0.0022222222222222222,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",51,19,5.03,0.92,5.35,0.0,7.69,3,0,2390.0,521.0,609.0,212.0,0.0,1048.0,0.37254901960784315,0.058823529411764705,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",61,13,3.4,0.0,2.25,0.0,7.35,3,0,964.0,223.0,0.0,116.0,0.0,625.0,0.21311475409836064,0.04918032786885246,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",65,17,6.58,0.0,7.97,0.0,2.44,3,0,682.0,261.0,0.0,228.0,0.0,193.0,0.26153846153846155,0.046153846153846156,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY: LaGuardia",6,1,1.0,0.0,0.0,0.0,0.0,0,0,15.0,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",67,14,4.03,0.0,4.64,0.0,5.33,3,0,1146.0,204.0,0.0,180.0,0.0,762.0,0.208955223880597,0.04477611940298507,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,LNK,"Lincoln, NE: Lincoln Airport",59,17,4.91,0.0,5.93,0.0,6.16,0,0,1081.0,301.0,0.0,261.0,0.0,519.0,0.288135593220339,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",6,0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2025-01-01,good
2025,1,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",33,11,1.41,0.0,5.34,0.0,4.25,0,0,683.0,62.0,0.0,198.0,0.0,423.0,0.3333333333333333,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",61,13,2.56,0.0,1.9,0.0,8.53,4,0,1302.0,107.0,0.0,57.0,0.0,1138.0,0.21311475409836064,0.06557377049180328,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,MHT,"Manchester, NH: Manchester Boston Regional",60,18,7.72,0.0,0.58,0.0,9.7,3,0,2017.0,343.0,0.0,62.0,0.0,1612.0,0.3,0.05,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",50,16,4.65,0.0,1.53,0.0,9.82,1,0,1264.0,387.0,0.0,112.0,0.0,765.0,0.32,0.02,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",1,1,0.02,0.0,0.22,0.0,0.77,0,0,60.0,1.0,0.0,13.0,0.0,46.0,1.0,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01,good
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1177,259,70.07,11.93,74.42,0.0,102.58,48,5,21159.0,5065.0,1925.0,3455.0,0.0,10714.0,0.22005097706032287,0.04078164825828377,0.004248088360237893,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",55,6,1.88,0.0,1.4,0.0,2.71,1,0,405.0,113.0,0.0,29.0,0.0,263.0,0.10909090909090909,0.01818181818181818,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",71,19,3.43,0.0,4.71,0.0,10.86,2,0,1904.0,392.0,0.0,267.0,0.0,1245.0,0.2676056338028169,0.028169014084507043,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",60,20,4.54,0.0,9.12,0.0,6.33,3,0,1350.0,401.0,0.0,290.0,0.0,659.0,0.3333333333333333,0.05,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",82,15,5.32,0.0,2.04,0.0,7.64,2,0,1681.0,596.0,0.0,126.0,0.0,959.0,0.18292682926829268,0.024390243902439025,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",35,6,1.18,0.0,0.04,1.0,3.78,0,0,472.0,98.0,0.0,3.0,21.0,350.0,0.17142857142857143,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",5,1,0.0,0.0,1.0,0.0,0.0,0,0,19.0,0.0,0.0,19.0,0.0,0.0,0.2,0.0,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",228,58,21.91,0.46,9.65,0.0,25.98,4,1,3662.0,1408.0,32.0,413.0,0.0,1809.0,0.2543859649122807,0.017543859649122806,0.0043859649122807015,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",76,15,5.34,0.0,2.74,0.0,6.92,1,0,1571.0,510.0,0.0,212.0,0.0,849.0,0.19736842105263158,0.013157894736842105,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",11,3,2.68,0.0,0.32,0.0,0.0,1,0,294.0,285.0,0.0,9.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",67,11,1.28,0.29,3.14,0.0,6.29,1,1,710.0,76.0,12.0,119.0,0.0,503.0,0.16417910447761194,0.014925373134328358,0.014925373134328358,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",4,0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2025-01-01,good
2025,1,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",245,57,18.3,2.36,17.69,0.0,18.64,17,0,5496.0,1476.0,731.0,744.0,0.0,2545.0,0.23265306122448978,0.06938775510204082,0.0,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",41,8,2.43,0.0,3.89,0.0,1.69,0,1,321.0,74.0,0.0,145.0,0.0,102.0,0.1951219512195122,0.0,0.024390243902439025,2025-01-01,poor
2025,1,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",28,6,1.98,0.0,0.16,0.0,3.85,0,0,493.0,213.0,0.0,17.0,0.0,263.0,0.21428571428571427,0.0,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",10,4,3.0,1.0,0.0,0.0,0.0,0,0,174.0,111.0,63.0,0.0,0.0,0.0,0.4,0.0,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18,5,5.0,0.0,0.0,0.0,0.0,0,0,109.0,109.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2680,347,134.08,51.0,7.31,0.55,154.05,53,12,29455.0,11943.0,3840.0,171.0,28.0,13473.0,0.1294776119402985,0.019776119402985074,0.004477611940298508,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",412,48,19.65,3.75,0.0,0.0,24.6,7,1,3689.0,822.0,162.0,0.0,0.0,2705.0,0.11650485436893204,0.01699029126213592,0.0024271844660194173,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31,13,10.49,1.0,0.97,0.0,0.53,0,0,805.0,609.0,123.0,34.0,0.0,39.0,0.41935483870967744,0.0,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",662,67,30.1,4.88,0.0,0.0,32.02,12,1,4557.0,1257.0,1388.0,0.0,0.0,1912.0,0.10120845921450151,0.01812688821752266,0.0015105740181268882,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",127,29,20.89,1.26,0.0,0.0,6.85,0,0,969.0,509.0,188.0,0.0,0.0,272.0,0.2283464566929134,0.0,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",191,48,42.61,0.0,0.87,0.0,4.52,4,0,2245.0,1793.0,0.0,20.0,0.0,432.0,0.2513089005235602,0.020942408376963352,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62,9,7.06,0.94,0.0,0.0,1.0,1,1,318.0,164.0,132.0,0.0,0.0,22.0,0.14516129032258066,0.016129032258064516,0.016129032258064516,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",740,73,32.44,8.55,0.0,0.0,32.01,19,0,5250.0,1903.0,458.0,0.0,0.0,2889.0,0.09864864864864865,0.025675675675675677,0.0,2025-01-01,moderate
2025,1,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",87,24,20.16,0.0,0.0,0.0,3.84,1,0,1226.0,997.0,0.0,0.0,0.0,229.0,0.27586206896551724,0.011494252873563218,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1158,97,57.08,8.11,0.38,0.0,31.43,22,3,8701.0,3828.0,1441.0,20.0,0.0,3412.0,0.08376511226252159,0.018998272884283247,0.0025906735751295338,2025-01-01,moderate
2025,1,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31,10,9.49,0.0,0.0,0.0,0.51,1,1,503.0,457.0,0.0,0.0,0.0,46.0,0.3225806451612903,0.03225806451612903,0.03225806451612903,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62,14,12.88,0.87,0.05,0.0,0.2,1,0,850.0,544.0,302.0,1.0,0.0,3.0,0.22580645161290322,0.016129032258064516,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,5,4.0,0.78,0.0,0.0,0.22,0,0,160.0,114.0,36.0,0.0,0.0,10.0,0.16129032258064516,0.0,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",10,3,3.0,0.0,0.0,0.0,0.0,1,0,101.0,101.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,2025-01-01,poor
2025,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62,24,20.72,1.22,0.0,0.0,2.07,0,1,1144.0,896.0,74.0,0.0,0.0,174.0,0.3870967741935484,0.0,0.016129032258064516,2025-01-01,poor
